order_id,customer_id,order_date,order_value,signup_date,region,customer_segment,payment_id,payment_date,payment_status,total_tickets,last_ticket_date
4060,329,2023-09-30,2715,2023-09-16,East,Individual,4060,2023-09-30,SUCCESS,3.0,2025-08-16
4061,329,2023-04-16,2539,2023-09-16,East,Individual,4061,2023-04-17,SUCCESS,3.0,2025-08-16
4062,329,2024-03-06,4879,2023-09-16,East,Individual,4062,2024-03-09,SUCCESS,3.0,2025-08-16
4063,330,2023-01-03,3346,2023-07-30,South,Individual,4063,2023-01-03,PENDING,2.0,2025-11-24
4064,330,2025-01-25,3158,2023-07-30,South,Individual,4064,2025-01-28,SUCCESS,2.0,2025-11-24
4065,330,2023-06-20,4999,2023-07-30,South,Individual,4065,2023-06-20,SUCCESS,2.0,2025-11-24
4066,330,2024-06-24,1594,2023-07-30,South,Individual,4066,2024-06-26,SUCCESS,2.0,2025-11-24
4067,330,2025-04-16,2915,2023-07-30,South,Individual,4067,2025-04-19,SUCCESS,2.0,2025-11-24
4068,330,2024-10-26,969,2023-07-30,South,Individual,4068,2024-10-27,SUCCESS,2.0,2025-11-24
4069,330,2023-01-22,3412,2023-07-30,South,Individual,4069,2023-01-24,FAILED,2.0,2025-11-24
4070,330,2024-03-25,2791,2023-07-30,South,Individual,4070,2024-03-27,SUCCESS,2.0,2025-11-24
4071,330,2023-12-28,2597,2023-07-30,South,Individual,4071,2023-12-28,FAILED,2.0,2025-11-24
4072,330,2023-02-02,4902,2023-07-30,South,Individual,4072,2023-02-02,PENDING,2.0,2025-11-24
4073,330,2023-08-06,3629,2023-07-30,South,Individual,4073,2023-08-06,SUCCESS,2.0,2025-11-24
4074,330,2024-06-11,2188,2023-07-30,South,Individual,4074,2024-06-11,SUCCESS,2.0,2025-11-24
4075,330,2025-06-24,2307,2023-07-30,South,Individual,4075,2025-06-24,SUCCESS,2.0,2025-11-24
4076,330,2024-10-26,2701,2023-07-30,South,Individual,4076,2024-10-26,SUCCESS,2.0,2025-11-24
4077,330,2024-02-22,3739,2023-07-30,South,Individual,4077,2024-02-22,SUCCESS,2.0,2025-11-24
4078,330,2023-11-15,4154,2023-07-30,South,Individual,4078,2023-11-17,SUCCESS,2.0,2025-11-24
4079,330,2024-04-19,4054,2023-07-30,South,Individual,4079,2024-04-20,SUCCESS,2.0,2025-11-24
4080,330,2025-01-24,1715,2023-07-30,South,Individual,4080,2025-01-24,SUCCESS,2.0,2025-11-24
4081,330,2025-09-08,1267,2023-07-30,South,Individual,4081,2025-09-08,SUCCESS,2.0,2025-11-24
4082,330,2025-10-12,1986,2023-07-30,South,Individual,4082,2025-10-13,SUCCESS,2.0,2025-11-24
4083,330,2025-07-29,2015,2023-07-30,South,Individual,4083,2025-08-01,SUCCESS,2.0,2025-11-24
4084,330,2023-12-27,2047,2023-07-30,South,Individual,4084,2023-12-27,SUCCESS,2.0,2025-11-24
4085,330,2025-10-01,1977,2023-07-30,South,Individual,4085,2025-10-04,SUCCESS,2.0,2025-11-24
4086,331,2023-02-13,3040,2024-08-05,East,Individual,4086,2023-02-15,SUCCESS,4.0,2025-10-18
4087,331,2023-11-30,1955,2024-08-05,East,Individual,4087,2023-11-30,SUCCESS,4.0,2025-10-18
4088,332,2024-01-20,4275,2025-09-07,East,SMB,4088,2024-01-20,SUCCESS,2.0,2025-11-06
4089,332,2023-10-21,4360,2025-09-07,East,SMB,4089,2023-10-22,SUCCESS,2.0,2025-11-06
4090,332,2025-05-23,10036,2025-09-07,East,SMB,4090,2025-05-25,SUCCESS,2.0,2025-11-06
4091,332,2025-07-20,15189,2025-09-07,East,SMB,4091,2025-07-22,SUCCESS,2.0,2025-11-06
4092,332,2023-07-25,19261,2025-09-07,East,SMB,4092,2023-07-28,SUCCESS,2.0,2025-11-06
4093,332,2023-10-09,2386,2025-09-07,East,SMB,4093,2023-10-09,SUCCESS,2.0,2025-11-06
4094,332,2023-07-24,14382,2025-09-07,East,SMB,4094,2023-07-26,SUCCESS,2.0,2025-11-06
4095,332,2025-02-25,2678,2025-09-07,East,SMB,4095,2025-02-27,SUCCESS,2.0,2025-11-06
4096,332,2023-08-14,2444,2025-09-07,East,SMB,4096,2023-08-16,SUCCESS,2.0,2025-11-06
4097,332,2023-03-31,6331,2025-09-07,East,SMB,4097,2023-04-01,SUCCESS,2.0,2025-11-06
4098,332,2024-05-23,4739,2025-09-07,East,SMB,4098,2024-05-23,SUCCESS,2.0,2025-11-06
4099,333,2023-10-20,610,2024-11-28,North,Individual,4099,2023-10-21,SUCCESS,0.0,
4100,333,2023-01-20,1371,2024-11-28,North,Individual,4100,2023-01-23,SUCCESS,0.0,
4101,334,2024-11-24,1196,2023-04-16,West,Individual,4101,2024-11-26,SUCCESS,2.0,2025-07-27
4102,334,2024-02-19,1640,2023-04-16,West,Individual,4102,2024-02-22,SUCCESS,2.0,2025-07-27
4103,334,2025-09-10,4139,2023-04-16,West,Individual,4103,2025-09-10,SUCCESS,2.0,2025-07-27
4104,334,2023-12-01,3018,2023-04-16,West,Individual,4104,2023-12-02,SUCCESS,2.0,2025-07-27
4105,334,2024-11-10,4423,2023-04-16,West,Individual,4105,2024-11-11,SUCCESS,2.0,2025-07-27
4106,334,2023-11-13,2497,2023-04-16,West,Individual,4106,2023-11-15,SUCCESS,2.0,2025-07-27
4107,334,2023-04-25,4952,2023-04-16,West,Individual,4107,2023-04-25,SUCCESS,2.0,2025-07-27
4108,334,2024-07-01,4953,2023-04-16,West,Individual,4108,2024-07-03,SUCCESS,2.0,2025-07-27
4109,334,2023-09-10,673,2023-04-16,West,Individual,4109,2023-09-13,SUCCESS,2.0,2025-07-27
4110,334,2023-04-02,1342,2023-04-16,West,Individual,4110,2023-04-05,FAILED,2.0,2025-07-27
4111,334,2026-01-20,2930,2023-04-16,West,Individual,4111,2026-01-20,SUCCESS,2.0,2025-07-27
4112,334,2023-07-30,4690,2023-04-16,West,Individual,4112,2023-08-02,SUCCESS,2.0,2025-07-27
4113,334,2025-04-30,1661,2023-04-16,West,Individual,4113,2025-05-03,SUCCESS,2.0,2025-07-27
4114,335,2024-04-04,696,2025-09-05,South,Individual,4114,2024-04-04,SUCCESS,5.0,2025-07-29
4115,335,2024-04-09,3999,2025-09-05,South,Individual,4115,2024-04-09,SUCCESS,5.0,2025-07-29
4116,335,2025-02-28,1707,2025-09-05,South,Individual,4116,2025-02-28,SUCCESS,5.0,2025-07-29
4117,335,2024-12-24,2849,2025-09-05,South,Individual,4117,2024-12-24,SUCCESS,5.0,2025-07-29
4118,335,2024-04-07,3651,2025-09-05,South,Individual,4118,2024-04-09,FAILED,5.0,2025-07-29
4119,335,2023-08-19,4528,2025-09-05,South,Individual,4119,2023-08-20,SUCCESS,5.0,2025-07-29
4120,335,2023-12-14,1402,2025-09-05,South,Individual,4120,2023-12-17,SUCCESS,5.0,2025-07-29
4121,335,2024-04-04,1333,2025-09-05,South,Individual,4121,2024-04-06,SUCCESS,5.0,2025-07-29
4122,335,2024-07-31,3427,2025-09-05,South,Individual,4122,2024-08-02,SUCCESS,5.0,2025-07-29
4123,335,2023-06-06,3233,2025-09-05,South,Individual,4123,2023-06-06,FAILED,5.0,2025-07-29
4124,335,2023-08-31,3453,2025-09-05,South,Individual,4124,2023-09-02,SUCCESS,5.0,2025-07-29
4125,335,2023-06-23,855,2025-09-05,South,Individual,4125,2023-06-25,SUCCESS,5.0,2025-07-29
4126,335,2023-11-06,1958,2025-09-05,South,Individual,4126,2023-11-07,SUCCESS,5.0,2025-07-29
4127,335,2025-05-27,4845,2025-09-05,South,Individual,4127,2025-05-30,SUCCESS,5.0,2025-07-29
4128,335,2024-11-16,1985,2025-09-05,South,Individual,4128,2024-11-19,FAILED,5.0,2025-07-29
4129,335,2025-05-20,1730,2025-09-05,South,Individual,4129,2025-05-20,SUCCESS,5.0,2025-07-29
4130,335,2024-09-09,2851,2025-09-05,South,Individual,4130,2024-09-10,SUCCESS,5.0,2025-07-29
4131,335,2024-12-14,1351,2025-09-05,South,Individual,4131,2024-12-17,SUCCESS,5.0,2025-07-29
4132,335,2024-07-09,4589,2025-09-05,South,Individual,4132,2024-07-10,SUCCESS,5.0,2025-07-29
4133,335,2025-01-25,2674,2025-09-05,South,Individual,4133,2025-01-27,SUCCESS,5.0,2025-07-29
4134,336,2023-01-05,1717,2023-05-14,East,Individual,4134,2023-01-06,SUCCESS,1.0,2025-07-09
4135,336,2023-10-28,3123,2023-05-14,East,Individual,4135,2023-10-30,SUCCESS,1.0,2025-07-09
4136,336,2023-10-30,3699,2023-05-14,East,Individual,4136,2023-11-01,SUCCESS,1.0,2025-07-09
4137,336,2025-07-03,4419,2023-05-14,East,Individual,4137,2025-07-03,SUCCESS,1.0,2025-07-09
4138,336,2023-05-18,1427,2023-05-14,East,Individual,4138,2023-05-20,SUCCESS,1.0,2025-07-09
4139,336,2025-05-25,2781,2023-05-14,East,Individual,4139,2025-05-27,SUCCESS,1.0,2025-07-09
4140,337,2023-07-05,31171,2025-10-04,South,Enterprise,4140,2023-07-06,SUCCESS,1.0,2025-08-22
4141,337,2023-09-19,21919,2025-10-04,South,Enterprise,4141,2023-09-22,SUCCESS,1.0,2025-08-22
4142,337,2025-02-27,33108,2025-10-04,South,Enterprise,4142,2025-02-27,SUCCESS,1.0,2025-08-22
4143,337,2024-10-15,42388,2025-10-04,South,Enterprise,4143,2024-10-15,SUCCESS,1.0,2025-08-22
4144,337,2025-05-18,41541,2025-10-04,South,Enterprise,4144,2025-05-21,SUCCESS,1.0,2025-08-22
4145,337,2025-04-27,49435,2025-10-04,South,Enterprise,4145,2025-04-27,SUCCESS,1.0,2025-08-22
4146,337,2024-11-13,19058,2025-10-04,South,Enterprise,4146,2024-11-16,SUCCESS,1.0,2025-08-22
4147,338,2024-05-18,14556,2023-04-20,North,SMB,4147,2024-05-19,SUCCESS,5.0,2025-11-30
4148,338,2025-05-07,20000,2023-04-20,North,SMB,4148,2025-05-08,SUCCESS,5.0,2025-11-30
4149,338,2025-10-15,19653,2023-04-20,North,SMB,4149,2025-10-18,SUCCESS,5.0,2025-11-30
4150,338,2025-12-29,18141,2023-04-20,North,SMB,4150,2026-01-01,SUCCESS,5.0,2025-11-30
4151,338,2025-12-26,19570,2023-04-20,North,SMB,4151,2025-12-28,FAILED,5.0,2025-11-30
4152,338,2024-04-16,14603,2023-04-20,North,SMB,4152,2024-04-16,SUCCESS,5.0,2025-11-30
4153,338,2023-06-21,15822,2023-04-20,North,SMB,4153,2023-06-22,SUCCESS,5.0,2025-11-30
4154,338,2025-12-15,9187,2023-04-20,North,SMB,4154,2025-12-16,FAILED,5.0,2025-11-30
4155,338,2023-06-28,9706,2023-04-20,North,SMB,4155,2023-06-28,SUCCESS,5.0,2025-11-30
4156,338,2025-01-10,2093,2023-04-20,North,SMB,4156,2025-01-10,SUCCESS,5.0,2025-11-30
4157,338,2024-02-21,2562,2023-04-20,North,SMB,4157,2024-02-23,SUCCESS,5.0,2025-11-30
4158,338,2025-01-12,17529,2023-04-20,North,SMB,4158,2025-01-12,SUCCESS,5.0,2025-11-30
4159,338,2023-10-01,5609,2023-04-20,North,SMB,4159,2023-10-01,FAILED,5.0,2025-11-30
4160,338,2023-05-03,13447,2023-04-20,North,SMB,4160,2023-05-06,PENDING,5.0,2025-11-30
4161,338,2025-01-09,6566,2023-04-20,North,SMB,4161,2025-01-11,SUCCESS,5.0,2025-11-30
4162,339,2025-07-31,1680,2023-11-02,West,Individual,4162,2025-07-31,SUCCESS,8.0,2026-01-30
4163,339,2025-05-12,2486,2023-11-02,West,Individual,4163,2025-05-12,SUCCESS,8.0,2026-01-30
4164,339,2024-03-07,2339,2023-11-02,West,Individual,4164,2024-03-09,SUCCESS,8.0,2026-01-30
4165,339,2023-04-25,1628,2023-11-02,West,Individual,4165,2023-04-27,SUCCESS,8.0,2026-01-30
4166,339,2023-08-29,1672,2023-11-02,West,Individual,4166,2023-08-30,FAILED,8.0,2026-01-30
4167,339,2025-02-12,715,2023-11-02,West,Individual,4167,2025-02-15,SUCCESS,8.0,2026-01-30
4168,339,2025-05-19,3544,2023-11-02,West,Individual,4168,2025-05-22,SUCCESS,8.0,2026-01-30
4169,339,2023-04-21,1368,2023-11-02,West,Individual,4169,2023-04-22,SUCCESS,8.0,2026-01-30
4170,339,2023-06-01,4406,2023-11-02,West,Individual,4170,2023-06-02,SUCCESS,8.0,2026-01-30
4171,339,2023-11-20,747,2023-11-02,West,Individual,4171,2023-11-23,SUCCESS,8.0,2026-01-30
4172,339,2023-10-28,3492,2023-11-02,West,Individual,4172,2023-10-29,SUCCESS,8.0,2026-01-30
4173,339,2023-10-17,1147,2023-11-02,West,Individual,4173,2023-10-17,SUCCESS,8.0,2026-01-30
4174,339,2024-05-16,1131,2023-11-02,West,Individual,4174,2024-05-19,SUCCESS,8.0,2026-01-30
4175,339,2023-01-26,3911,2023-11-02,West,Individual,4175,2023-01-28,SUCCESS,8.0,2026-01-30
4176,339,2023-11-03,1994,2023-11-02,West,Individual,4176,2023-11-04,SUCCESS,8.0,2026-01-30
4177,339,2025-08-20,1647,2023-11-02,West,Individual,4177,2025-08-21,SUCCESS,8.0,2026-01-30
4178,339,2025-12-16,2953,2023-11-02,West,Individual,4178,2025-12-16,SUCCESS,8.0,2026-01-30
4179,339,2025-08-20,3871,2023-11-02,West,Individual,4179,2025-08-21,PENDING,8.0,2026-01-30
4180,339,2024-11-21,4137,2023-11-02,West,Individual,4180,2024-11-24,SUCCESS,8.0,2026-01-30
4181,339,2023-01-28,2849,2023-11-02,West,Individual,4181,2023-01-30,FAILED,8.0,2026-01-30
4182,339,2023-08-16,1777,2023-11-02,West,Individual,4182,2023-08-17,SUCCESS,8.0,2026-01-30
4183,339,2023-05-03,763,2023-11-02,West,Individual,4183,2023-05-05,SUCCESS,8.0,2026-01-30
4184,339,2023-12-22,4622,2023-11-02,West,Individual,4184,2023-12-25,SUCCESS,8.0,2026-01-30
4185,339,2023-11-25,589,2023-11-02,West,Individual,4185,2023-11-27,SUCCESS,8.0,2026-01-30
4186,339,2025-03-22,3970,2023-11-02,West,Individual,4186,2025-03-23,PENDING,8.0,2026-01-30
4187,339,2025-07-19,2613,2023-11-02,West,Individual,4187,2025-07-19,SUCCESS,8.0,2026-01-30
4188,339,2025-10-24,3007,2023-11-02,West,Individual,4188,2025-10-25,SUCCESS,8.0,2026-01-30
4189,339,2024-04-10,3970,2023-11-02,West,Individual,4189,2024-04-13,SUCCESS,8.0,2026-01-30
4190,339,2023-11-18,2726,2023-11-02,West,Individual,4190,2023-11-19,SUCCESS,8.0,2026-01-30
4191,340,2025-12-04,3592,2023-06-24,North,Individual,4191,2025-12-06,SUCCESS,3.0,2025-02-13
4192,340,2023-09-14,2235,2023-06-24,North,Individual,4192,2023-09-17,SUCCESS,3.0,2025-02-13
4193,340,2025-03-31,958,2023-06-24,North,Individual,4193,2025-04-01,SUCCESS,3.0,2025-02-13
4194,340,2024-03-24,3713,2023-06-24,North,Individual,4194,2024-03-24,SUCCESS,3.0,2025-02-13
4195,340,2024-01-12,1132,2023-06-24,North,Individual,4195,2024-01-14,SUCCESS,3.0,2025-02-13
4196,340,2025-08-17,4410,2023-06-24,North,Individual,4196,2025-08-19,SUCCESS,3.0,2025-02-13
4197,340,2024-10-03,3818,2023-06-24,North,Individual,4197,2024-10-03,SUCCESS,3.0,2025-02-13
4198,340,2025-02-18,1850,2023-06-24,North,Individual,4198,2025-02-21,SUCCESS,3.0,2025-02-13
4199,340,2023-04-22,3543,2023-06-24,North,Individual,4199,2023-04-22,SUCCESS,3.0,2025-02-13
4200,340,2025-05-18,2095,2023-06-24,North,Individual,4200,2025-05-21,SUCCESS,3.0,2025-02-13
4201,340,2024-07-06,1388,2023-06-24,North,Individual,4201,2024-07-08,SUCCESS,3.0,2025-02-13
4202,340,2023-08-02,1137,2023-06-24,North,Individual,4202,2023-08-05,SUCCESS,3.0,2025-02-13
4203,340,2025-01-12,3248,2023-06-24,North,Individual,4203,2025-01-13,FAILED,3.0,2025-02-13
4204,340,2023-02-27,2462,2023-06-24,North,Individual,4204,2023-03-01,SUCCESS,3.0,2025-02-13
4205,340,2024-07-31,1833,2023-06-24,North,Individual,4205,2024-08-02,SUCCESS,3.0,2025-02-13
4206,340,2026-01-14,1372,2023-06-24,North,Individual,4206,2026-01-16,FAILED,3.0,2025-02-13
4207,340,2023-05-14,2235,2023-06-24,North,Individual,4207,2023-05-14,SUCCESS,3.0,2025-02-13
4208,340,2023-01-23,3032,2023-06-24,North,Individual,4208,2023-01-24,SUCCESS,3.0,2025-02-13
4209,340,2024-01-20,2152,2023-06-24,North,Individual,4209,2024-01-23,PENDING,3.0,2025-02-13
4210,340,2023-03-08,2468,2023-06-24,North,Individual,4210,2023-03-09,SUCCESS,3.0,2025-02-13
4211,340,2024-07-05,1196,2023-06-24,North,Individual,4211,2024-07-07,SUCCESS,3.0,2025-02-13
4212,340,2023-04-02,4463,2023-06-24,North,Individual,4212,2023-04-04,SUCCESS,3.0,2025-02-13
4213,341,2023-04-09,3077,2023-08-31,East,Individual,4213,2023-04-10,SUCCESS,1.0,2025-12-02
4214,341,2023-07-10,3028,2023-08-31,East,Individual,4214,2023-07-12,SUCCESS,1.0,2025-12-02
4215,341,2023-01-18,3421,2023-08-31,East,Individual,4215,2023-01-19,SUCCESS,1.0,2025-12-02
4216,341,2024-08-01,3761,2023-08-31,East,Individual,4216,2024-08-01,SUCCESS,1.0,2025-12-02
4217,341,2025-10-21,2096,2023-08-31,East,Individual,4217,2025-10-21,SUCCESS,1.0,2025-12-02
4218,342,2025-03-11,3415,2024-04-07,East,Individual,4218,2025-03-14,SUCCESS,0.0,
4219,342,2023-09-23,1297,2024-04-07,East,Individual,4219,2023-09-26,SUCCESS,0.0,
4220,342,2024-11-09,3836,2024-04-07,East,Individual,4220,2024-11-11,SUCCESS,0.0,
4221,342,2025-10-28,1327,2024-04-07,East,Individual,4221,2025-10-31,SUCCESS,0.0,
4222,342,2025-10-25,1730,2024-04-07,East,Individual,4222,2025-10-27,SUCCESS,0.0,
4223,342,2023-02-18,3630,2024-04-07,East,Individual,4223,2023-02-20,SUCCESS,0.0,
4224,342,2025-09-03,806,2024-04-07,East,Individual,4224,2025-09-03,SUCCESS,0.0,
4225,342,2024-08-17,1820,2024-04-07,East,Individual,4225,2024-08-18,FAILED,0.0,
4226,342,2023-11-07,4293,2024-04-07,East,Individual,4226,2023-11-07,SUCCESS,0.0,
4227,342,2023-06-11,1264,2024-04-07,East,Individual,4227,2023-06-13,SUCCESS,0.0,
4228,342,2024-04-19,2266,2024-04-07,East,Individual,4228,2024-04-20,SUCCESS,0.0,
4229,342,2023-10-16,1819,2024-04-07,East,Individual,4229,2023-10-17,SUCCESS,0.0,
4230,342,2025-10-24,4729,2024-04-07,East,Individual,4230,2025-10-26,SUCCESS,0.0,
4231,342,2025-12-07,3296,2024-04-07,East,Individual,4231,2025-12-09,SUCCESS,0.0,
4232,342,2025-07-05,1574,2024-04-07,East,Individual,4232,2025-07-06,SUCCESS,0.0,
4233,342,2024-11-25,2882,2024-04-07,East,Individual,4233,2024-11-28,SUCCESS,0.0,
4234,342,2025-01-07,4029,2024-04-07,East,Individual,4234,2025-01-07,SUCCESS,0.0,
4235,342,2023-03-23,3675,2024-04-07,East,Individual,4235,2023-03-25,SUCCESS,0.0,
4236,342,2024-05-04,2210,2024-04-07,East,Individual,4236,2024-05-04,PENDING,0.0,
4237,342,2023-06-03,1748,2024-04-07,East,Individual,4237,2023-06-05,SUCCESS,0.0,
4238,342,2025-10-15,1297,2024-04-07,East,Individual,4238,2025-10-15,SUCCESS,0.0,
4239,342,2023-01-31,1668,2024-04-07,East,Individual,4239,2023-02-02,SUCCESS,0.0,
4240,342,2024-09-25,4982,2024-04-07,East,Individual,4240,2024-09-26,SUCCESS,0.0,
4241,342,2023-06-28,4587,2024-04-07,East,Individual,4241,2023-06-29,FAILED,0.0,
4242,342,2023-07-12,4225,2024-04-07,East,Individual,4242,2023-07-13,SUCCESS,0.0,
4243,342,2024-10-04,1890,2024-04-07,East,Individual,4243,2024-10-05,SUCCESS,0.0,
4244,342,2024-08-28,1822,2024-04-07,East,Individual,4244,2024-08-30,SUCCESS,0.0,
4245,342,2023-05-20,2794,2024-04-07,East,Individual,4245,2023-05-21,SUCCESS,0.0,
4246,342,2025-01-14,3394,2024-04-07,East,Individual,4246,2025-01-16,SUCCESS,0.0,
4247,342,2023-07-02,1082,2024-04-07,East,Individual,4247,2023-07-04,SUCCESS,0.0,
4248,343,2025-08-01,2613,2025-07-11,East,Individual,4248,2025-08-01,SUCCESS,2.0,2025-06-29
4249,344,2024-06-08,4121,2024-08-31,East,Individual,4249,2024-06-11,SUCCESS,1.0,2025-09-21
4250,344,2023-10-15,1515,2024-08-31,East,Individual,4250,2023-10-16,SUCCESS,1.0,2025-09-21
4251,345,2025-09-26,824,2024-09-17,South,Individual,4251,2025-09-27,SUCCESS,1.0,2024-05-09
4252,345,2025-01-14,2848,2024-09-17,South,Individual,4252,2025-01-14,SUCCESS,1.0,2024-05-09
4253,345,2025-04-01,3850,2024-09-17,South,Individual,4253,2025-04-01,SUCCESS,1.0,2024-05-09
4254,345,2023-09-22,4111,2024-09-17,South,Individual,4254,2023-09-22,SUCCESS,1.0,2024-05-09
4255,345,2025-01-21,4698,2024-09-17,South,Individual,4255,2025-01-24,SUCCESS,1.0,2024-05-09
4256,345,2024-10-04,3561,2024-09-17,South,Individual,4256,2024-10-07,SUCCESS,1.0,2024-05-09
4257,345,2023-06-20,3884,2024-09-17,South,Individual,4257,2023-06-20,SUCCESS,1.0,2024-05-09
4258,345,2025-11-02,4187,2024-09-17,South,Individual,4258,2025-11-02,SUCCESS,1.0,2024-05-09
4259,345,2024-06-22,849,2024-09-17,South,Individual,4259,2024-06-23,SUCCESS,1.0,2024-05-09
4260,345,2023-04-27,2505,2024-09-17,South,Individual,4260,2023-04-28,SUCCESS,1.0,2024-05-09
4261,345,2023-01-17,1766,2024-09-17,South,Individual,4261,2023-01-17,SUCCESS,1.0,2024-05-09
4262,345,2023-08-04,2881,2024-09-17,South,Individual,4262,2023-08-05,SUCCESS,1.0,2024-05-09
4263,345,2025-02-08,1796,2024-09-17,South,Individual,4263,2025-02-11,SUCCESS,1.0,2024-05-09
4264,345,2025-03-28,1097,2024-09-17,South,Individual,4264,2025-03-29,SUCCESS,1.0,2024-05-09
4265,346,2025-03-06,17147,2023-07-23,North,SMB,4265,2025-03-07,SUCCESS,1.0,2024-01-29
4266,346,2023-07-11,13433,2023-07-23,North,SMB,4266,2023-07-14,SUCCESS,1.0,2024-01-29
4267,346,2025-08-12,17351,2023-07-23,North,SMB,4267,2025-08-14,SUCCESS,1.0,2024-01-29
4268,346,2025-12-31,17232,2023-07-23,North,SMB,4268,2026-01-01,SUCCESS,1.0,2024-01-29
4269,346,2023-08-12,4812,2023-07-23,North,SMB,4269,2023-08-12,SUCCESS,1.0,2024-01-29
4270,346,2024-01-05,5550,2023-07-23,North,SMB,4270,2024-01-08,SUCCESS,1.0,2024-01-29
4271,346,2025-03-23,16192,2023-07-23,North,SMB,4271,2025-03-23,SUCCESS,1.0,2024-01-29
4272,346,2024-02-13,15157,2023-07-23,North,SMB,4272,2024-02-13,SUCCESS,1.0,2024-01-29
4273,347,2023-05-13,12396,2024-03-08,West,SMB,4273,2023-05-13,SUCCESS,3.0,2025-05-23
4274,347,2024-12-02,17934,2024-03-08,West,SMB,4274,2024-12-05,SUCCESS,3.0,2025-05-23
4275,347,2024-03-11,17604,2024-03-08,West,SMB,4275,2024-03-13,SUCCESS,3.0,2025-05-23
4276,347,2023-08-23,11121,2024-03-08,West,SMB,4276,2023-08-26,FAILED,3.0,2025-05-23
4277,347,2025-07-19,3254,2024-03-08,West,SMB,4277,2025-07-19,SUCCESS,3.0,2025-05-23
4278,347,2026-01-21,7103,2024-03-08,West,SMB,4278,2026-01-24,PENDING,3.0,2025-05-23
4279,347,2025-08-20,6768,2024-03-08,West,SMB,4279,2025-08-23,SUCCESS,3.0,2025-05-23
4280,347,2024-03-13,12491,2024-03-08,West,SMB,4280,2024-03-13,SUCCESS,3.0,2025-05-23
4281,347,2023-03-06,14461,2024-03-08,West,SMB,4281,2023-03-06,SUCCESS,3.0,2025-05-23
4282,347,2023-05-08,13845,2024-03-08,West,SMB,4282,2023-05-09,SUCCESS,3.0,2025-05-23
4283,348,2025-08-27,2248,2023-06-16,North,Individual,4283,2025-08-28,FAILED,0.0,
4284,348,2023-04-21,2232,2023-06-16,North,Individual,4284,2023-04-21,SUCCESS,0.0,
4285,348,2023-02-16,3964,2023-06-16,North,Individual,4285,2023-02-16,SUCCESS,0.0,
4286,348,2024-07-06,2564,2023-06-16,North,Individual,4286,2024-07-06,SUCCESS,0.0,
4287,348,2023-12-27,1184,2023-06-16,North,Individual,4287,2023-12-29,SUCCESS,0.0,
4288,348,2023-10-18,1067,2023-06-16,North,Individual,4288,2023-10-21,SUCCESS,0.0,
4289,348,2024-07-14,3818,2023-06-16,North,Individual,4289,2024-07-14,SUCCESS,0.0,
4290,348,2023-06-17,2943,2023-06-16,North,Individual,4290,2023-06-18,PENDING,0.0,
4291,348,2025-07-13,3938,2023-06-16,North,Individual,4291,2025-07-13,SUCCESS,0.0,
4292,348,2025-12-10,2253,2023-06-16,North,Individual,4292,2025-12-11,SUCCESS,0.0,
4293,348,2024-06-15,2007,2023-06-16,North,Individual,4293,2024-06-18,SUCCESS,0.0,
4294,349,2023-07-09,4010,2024-05-06,North,Individual,4294,2023-07-11,SUCCESS,3.0,2025-05-03
4295,349,2024-12-01,2932,2024-05-06,North,Individual,4295,2024-12-04,SUCCESS,3.0,2025-05-03
4296,349,2023-12-03,2126,2024-05-06,North,Individual,4296,2023-12-06,SUCCESS,3.0,2025-05-03
4297,349,2024-12-16,3933,2024-05-06,North,Individual,4297,2024-12-18,SUCCESS,3.0,2025-05-03
4298,349,2025-09-13,4395,2024-05-06,North,Individual,4298,2025-09-15,SUCCESS,3.0,2025-05-03
4299,349,2026-01-01,1816,2024-05-06,North,Individual,4299,2026-01-01,SUCCESS,3.0,2025-05-03
4300,349,2025-06-13,3405,2024-05-06,North,Individual,4300,2025-06-16,PENDING,3.0,2025-05-03
4301,349,2025-03-07,581,2024-05-06,North,Individual,4301,2025-03-07,SUCCESS,3.0,2025-05-03
4302,349,2024-02-11,1137,2024-05-06,North,Individual,4302,2024-02-12,SUCCESS,3.0,2025-05-03
4303,349,2023-10-24,3152,2024-05-06,North,Individual,4303,2023-10-27,SUCCESS,3.0,2025-05-03
4304,349,2024-10-10,616,2024-05-06,North,Individual,4304,2024-10-12,SUCCESS,3.0,2025-05-03
4305,349,2023-11-05,4257,2024-05-06,North,Individual,4305,2023-11-07,SUCCESS,3.0,2025-05-03
4306,349,2023-10-30,4591,2024-05-06,North,Individual,4306,2023-10-31,SUCCESS,3.0,2025-05-03
4307,349,2024-10-10,1430,2024-05-06,North,Individual,4307,2024-10-10,SUCCESS,3.0,2025-05-03
4308,349,2025-04-12,2652,2024-05-06,North,Individual,4308,2025-04-12,SUCCESS,3.0,2025-05-03
4309,349,2025-12-02,530,2024-05-06,North,Individual,4309,2025-12-04,SUCCESS,3.0,2025-05-03
4310,349,2025-07-11,1529,2024-05-06,North,Individual,4310,2025-07-11,SUCCESS,3.0,2025-05-03
4311,349,2025-07-09,1298,2024-05-06,North,Individual,4311,2025-07-09,SUCCESS,3.0,2025-05-03
4312,349,2023-03-16,2290,2024-05-06,North,Individual,4312,2023-03-18,SUCCESS,3.0,2025-05-03
4313,349,2024-01-20,3942,2024-05-06,North,Individual,4313,2024-01-20,SUCCESS,3.0,2025-05-03
